user_id,grade
d310469b4398208a9737689a4ffc204a,0
40b2b4b4938ffb1aecb8d00559edc480,1
eb219b59389c32caecbc257bc4bd5363,0
e0a244988800dadf96763fd92e19bdc1,1
c1e2386e45a35074ad29aa562c207b15,1
2e011b22aa1a6f5319fc59961578b09c,1
03727011a1ddd4b70d12f3ebfe6de6d1,0
ea4183dba4f490e8b7f3e83544fcd4ff,1
8b5b18a1d2d089612672900087624366,1
0881e55dde1fe2bf8ca6e64e6af432b5,0
3d076617768b235fe11980de06f1157c,0
e27571de7e923e0782fbfe268ca20e29,0
70ddbc8d10d9e4b84756e484f6452108,0
397b043d3291aa3a0fb439c817396c49,0
0581b9769c27f2a3c76fd77ca011504d,0
69ecfbdbeff70c70920350482e535c7e,1
171ef5ee01dd73945e78517e35637c08,0
093c01620d865aaee66ce66d6d518242,1
76bfdca87cc781c47a0e164c84e7fa53,1
0b037b1c8d19229705c9c580f46b7b0d,1
c2ed0c0cc65f641eca4c7b457a2fcfbb,0
a6ba5d15e471749a21e4ff6f3db8f7af,0
f6b5f2dec1b10bbc560affab8c477af4,0
55202009bb011429da9ce0abe688c905,0
f7a9166990d39bdb17b13a4297e78ba7,1
34e57064ee94a91bf8a7205638ffa560,1
4e66cc55551529c209010b36da5b99b9,1
3702a8fee71c4dce3e2c1d1b7662f559,0
eedb6e02a154a053a89dbad521edf703,0
9ce91f5d38832c72ade9db28f55eb712,0
015defebfa592d9d71818e7d09b5193a,0
a4b3d1dd80710d2632243887eb57fece,0
d5d2c082874d1dd498f349f366524bd9,1
42ff5bdd079faffb185a58d4a0f39406,0
89ce7c95e9c5d429c281efbbbbb19b70,0
122ffb4c5cf19132362815d3e8fedd60,0
4d7d7c7b39ef4713553ea7935fa4605d,0
ea30d73216fe6f6eadc518581ed38ab2,0
561ed62cb3f2a147af0e7f7169b76080,1
452b66dcbc0ff99df43750504b61a6fb,0
5ff2ec5e38ef5160d95c401030e342cc,0
89dce465c190d04968799ea24eff7855,0
2c8d78969b0a6bd71dee527dcc84bcea,0
1d4da6ddd69d2f32312f1c72f60f9d57,0
db11c5c975e9ebc90ec7184c64ec92ac,1
9b56a2d841feebfebe863e753a551bfd,1
4aa26785dfda21ccfa810548c9b57824,0
96d17ff125f9fa0aa6535b8a56d22a4b,0
5d92b328e48160a99718264349b0ab04,0
4af7eab4152c4b8ff23bb3c1385d0424,0
97156d3d085fe57ba966011108a96823,1
48e3064f5546c4f53468ff13a5a3f4d9,0
054680dc078a23d4d2fe1bc465e24e4b,1
4db2aff91888b64ffde8ed54714d2d73,0
9c05028d837eabdebb8be0f24d7e9d65,0
9e61f891624045c04eb06f7232b7e748,0
a87d4a03bd896c4c29513d5b2e6022b1,0
61d3378a5d66deed0ac8d4bd7e700331,1
ebcff6241219a234b94b8c78e4e62d25,0
dd0a31c5fbf16615d861b0c4bd075fa4,1
bbf79998bc3711f7101c666c75c85549,0
6facca9a0b53d19a01d83f313a7f07cf,1
9049ae5b171e4c80c11a1430ae291e7c,0
83c40df7e662a55bec6f6d58657194f8,0
013ee0cbdb6d463a565e18a87972d689,0
43c5b50cdbdcd223025bedc4e4ef9895,1
447341483cd58b49f6942608c5203b96,0
e1ba8745878864048c7d2a9431b12e39,0
f45b459f4c74c1c43cd3a7b3b6f48531,0
5740c465d9e70414e6feea788b798f0f,1
6bfe165b4ea4cc70d6b6c757b0f131db,0
fcf35a42d62f3fb0d08e3f8adfe8451f,0
04e9ee920a00776ffb1792d13af56363,1
4c0b111056b5de044b919601223a9e3d,1
9e20165b35e8d73c44b4ee06b61e0069,1
0cc399e3ac201d5ed9c2d276e813ac07,1
69b7569a1d1432e50aa28c9f5c969fdf,0
e24946b3aa7730fad567e33f9fe7a497,0
b0b2558241a5d47d833ffff7f81fb378,0
bf18a3924a0acd2ab4c5e1736db3d529,0
a8d3054a25e37919687630f5cd501bfb,0
36b7827adea7be10ae6a129d25af7a29,0
980847d0207d66e7ca48b34a63731c46,0
fef804130a7dc6e79111f9f233ced0e4,0
7b187c769b3db727f222e66112e3915f,1
454d8c9f52a381a818321e189ca52193,0
828f2b1f0580eb1eb2dc6926307e16a7,0
37b31bb35dffa43ed1d9ecbf876d9b9a,0
5c0e361938d65e973844741617ed7578,0
062b3454bcd3c3dbfe461d04773d8054,0
84a4f01cd3b8f37b7296375735cc21ff,0
b33b91b003d59e3482d1f96e63575b00,1
50276471642086c01b7724a4ec22cf01,0
7f50d714fb4b48d9742cac60a9f67580,0
2c23d9114c6c4240563f68540c03b580,0
f84f2fdf407f8b411806764296876d50,0
c98bf0dba2b31e5be355c3d941688efb,0
404cc6c8ac7e91b44e7834e3cbebfe2f,1
2eac3b91503568558cea24e83a55af74,0
86de1c9960a542c60d978fcf56dd42f2,1
9b2562bf769ae2c1e87ae31e2bc025fe,0
21767c7a7a2e12c045580281f5f32d35,0
d8510ca6999aa29e68c9331797bc8a9a,0
abfe7b92d8baa66db88a188133f7aa55,0
32f2a90260fc2f4d4198080ba700825a,0
a4462f17c4cc359e812638e0f9b08359,0
1d8137b22e85bdb99caaf1fae728d1ef,0
033d794b6dee8d242caa30af716aae2b,0
9e05ea9022feecdc1e3057024a25a704,0
726faabec7a07c1f009bafa64f13a5ed,0
d1609f0fd9cb0add381b0cda2bd08c32,1
23622101c6e4dae4310f33ebf63a6f21,1
4af5ab6dc467390d23d8fe86c22c8f39,0
bf9b2328a16f86aac0a43e75c92a1441,0
f64393c858f6a36d251a735e135271ae,0
3a15426627411830599e4797cd9388f2,0
ac6255fa4de086f8c58a333714f38ad3,0
6197432f7ea28ba02665d99e091e657c,0
a884d6c9db40c8086613473d6c79dd80,1
e274025e8551bb384ecbe4aa70330393,0
5c5fd8f44f2e6c2ea296266775bcdc7d,0
40a3b876fa736ec692c8674f5abb6bbf,1
6c0495d41eac85da98adb20be4841010,0
ebcf3c7faa4b33d7bbeb287bfa10416b,1
2d54c91dfdfbfe7b4d3489c3501752b7,0
ce45e5a9648f204dbc38dc83e1ab82c7,0
ec0842b0c0ab2994a8f1d746f1aac829,0
1e589a4d90ef7b9d175231b69fb6d606,0
75822ef1f43068890ea21b0bcf41499b,0
bc86389a52d4c77b9a8f7c6b21ab064f,0
643568b8727f52fd1a0c87aa9d016c7c,0
6e9dd1f71f52cf97cdb5aa5b6373a79c,0
2217362dd2f737a878f84dc8e629ecc3,0
6fcdbdeee7ac00e74ae7599529584bd3,0
36114869e579e7ec9681e63387c930cb,0
e4acfb584b8f991cbea879b8e2bc285d,0
56600342b8e752f123ffad890ac305f5,1
6c9e8ab69d46dddee227b761bcd57c1a,0
2b57ece467f3ada963b0bb70fa9d208d,0
86c87f6ad06474522691e093f347ff11,0
8481613677d6f564b14b4fdde713314c,0
2fb96faace6ac73d6a444a3de1133c34,0
41438b9d29540aa168cbdfcaba1114cd,0
bbbe0af373b4e15ef675e44180b3a321,0
eacb6bb8018c7d41caf0c81745223278,1
688bb41dd8354883c827913a673b56ea,1
50ab128b29580cf9c5ad718c7181664a,0
1d7f070a6088ce89307b0d03c6819fef,0
ea090c48c5ebea636a6805d94ac1ec9f,0
e8d0d1ffc045e9bc59fea6d27a55d9ed,0
18f1c1e74ca68584480ed774c8b86bd5,0
420dececb8ba55cffff678997d902f47,0
2982163f83b62af19886250818780a3f,0
02d22ac7fda06f74261e1206c1147a87,0
e6c85206b26575ff367513ee0c19b23f,0
2b2b9ca45b7cd2eb37f8bc229692aa8e,0
f69c7efbd15a76acc4d8b012c1aed46b,0
2c03a6059914ffebc86f739b22a80d64,0
cd6116c6d7c90a644ce01635b033649e,0
0e5b51da5bb4b3102cbed2452c9e9f2b,1
33309e7ae46251146ca6d0ff07a4d149,0
3ed48796ea1b9d5dc04d567e9d4176be,1
f28b006825739e1848256f310c53736b,1
21dcbf2ed340deb29c7366fd0732a46e,0
e676b925abba2f2e95ac1bc2eac361eb,0
86f26f76cbeec92a5ddabb921dc27732,0
786d28fbe3fa4d76707a634e9ac8f9dd,0
216a7fa706aadef4637895c1a5bf7ed3,1
cc760f7b37e405ab544bc84d53a3b56d,0
a1acb429c6adb11466fc8257a7c3aa6f,1
ba9c2857e2af51f414c520eda1ba49c7,0
36b0c3b733fee148f4f40020c35f1cde,1
a7442257394e9f3c0b64886196c6166a,0
ef03e73cc657278ec0bbb250e44a1e28,1
e2a1b4ad5fbb50ac1db5cd308ebe9a22,1
e0785641c8d20a3f1009cdaffe42049c,0
7c4784ee4c2a3d14094be7ac3e7a916d,0
091eaf14467ea0927770d890243324dc,1
66fe0b01eee9e71acd98109946bd7dd2,1
0233603607e00389258655dedee249f3,0
ebec36d587c49e9c4547669d2b165254,0
5ac244f70773e79062100d1109f061e3,0
199dbe806aba4952ecf5ef3534062622,0
563ef233131d2619757da6e0db7d59f7,1
377c9f4ae86d522ad841f1ff3e125347,0
4245257c57477a8f939cd582bc81d4e7,0
4d6f7a660e06c4ec8666dea3f774e0c7,0
a886451dbed1ec3083d397d0bbd862b6,1
6b7c1a375a9ccb8b1df73ff11d5ff149,0
0de81716d6ede28e6570a5a3458b1994,0
e4dca345c8a9c4144a9a007ccb0563a7,1
124731ce22686575424dd995d8431ad2,0
583338f4b9141baab80ba419c2086543,0
647a75173d388509298de4716a5956d2,0
cec0288fe88f90ee6f627d1393565801,0
1b241fd90cd1a0f58d7064b00ed7cd36,0
11f957c73d4372731fb651372b26c6be,0
fafd09f9cfbcf6518bfee0c3f7168144,0
cadb4a182381d38b8fdcc4de34b4d5b0,0
b1283ff4276c058e6e0b6dfb396fb479,1
f136658c20d9271ecb00f294e08654bb,0
c1a0aafc0c487853c811cbf7e0c30ecc,0
eef2d438e34e679e3a985a7ab72a130c,0
08acec3d91f7224287dd5975829f26c1,1
9f98e9f45065aaa6b637641a989acf1a,0
73008cf2a7e4246f6417386a32524d94,1
f25c43528797121f1d0675949c3e93eb,1
9a0820fc8b1ee6b0f6effbb8dff6be85,0
bd6ed205786da397ba440b32b246c8b0,0
70a490e360c87a1d8ade1956d0a16891,0
672332db72a284548e8e9d7ef08d7fd6,0
7c8c6fe3e4436cb309f0422bb808fb9d,1
7174ad76bbaa6512d66adce0e1212e4d,0
d399959fc6623f4ed5556e16300f7a1a,0
34777a3267db0a949354db8700533f78,0
0cb3b51f873b5e2fe836005424365a4c,0
12552fdd45337af04a5b0f6355a1a7db,0
b27a0630057e1048a0e0ae14b3089bc0,0
adeb36c7b750bf1c64287124c92c7550,0
89e8b272295f447dabda2d5e5b66bece,0
6d9f60167cfd46fd152493af8bac504f,0
b534b4019158e13e7c670396799e54c8,0
920a519e3cc1b4b4f327ef967a13a85d,0
6e4ca755a4bb76c4a60a564061bef88d,0
e84baf1c504d23add7d08c775fd70d7b,0
cd33b7bc636a2bc907d3e43f1cac3ba1,0
52066c4adf3da4474d65deaac67b6598,0
48881c331c097f1387b86f6808c29ee8,0
292f31bf7db59a812863303af1c2fe77,1
b271de3b2159bb4eff8bb09f73fab923,1
37d911cc128b94604629537a9d2b1680,0
464edba42c05727d663b63ef12c452d7,0
40eebae0e86f38f9e84c91a88c5bfc44,0
42e525d839d080b2521f13198de9cf31,0
e12892423d9383e46e11689dd56ffed7,0
9ce97a64291d2dcd22ca4fd4d95c05c5,0
4cee71d9383f5284387e308e64b1fb8d,1
e68a53f2a69c7bd5d26968cc1bdebb6e,0
f2002cc787bc56c2d509673003bc1665,0
75506b689f785766eca665feb99001aa,1
688ca07dbe14bf863be9d1e295098b35,1
229b1d05cecfe83d103415e53b4db74a,0
5cc2933080bffb09aa2cd6366a86f4c8,1
0633df4ef1001523224982b171753aa3,0
29640b5a7d7ff5dd4cfa5fb0a3c4be91,0
e2b81457e03b0fe513bb15ccf7a3a080,0
abe543a10408207bb4573c9dc9d96a05,0
585d79cd1fa0d2a43b9af794b8b8e365,1
6e31c21f7947d86c96f93da0b4d53218,0
2cb9da17a833762ed367cacf3354ae52,0
2dcba4ac833779bcefceee4636951b34,1
1a8a4bfecf10daf5a4bf06540d6812b4,0
fd270afc6853b9c547f9d22b4c3aaa93,0
8d3f7992bf5694173d7bf9014a2ddf81,0
5622d1dedc2b9b75f2b980f9a1e5d2b5,0
a62c9b54f125d062304355d6b0499620,1
21cae3f39ea475ede7a86bc65014d958,0
3c558eaa05e637483a769c7bec20d599,0
473ff8ab6a5e3409c2f04a6abf8efae3,0
ee531e497e5c32523704b2c59dd6938d,0
8c52642b033f299139d4ac387c2d048f,0
83c70b80db055753c32d1562f7fed9c2,0
b3898e755dc44c509a11530a3d6ab51b,1
e7316933ed04b2e6889c5e73fbbbef01,0
b1c28c2599b22c2352cc7d189ff256ba,0
e553b26889bdfde4de0e26b4003ccbc5,0
e0c397d26c4846209c090a656fff2713,0
7aa76adb8abf994b30e3787d524e43ef,0
d65e79e996f9deb41fe67941ec05d571,0
cbf2001b0439fb1f5464e18e03805f0e,0
89ac1eb7e113cf53a046ea8b7b725744,0
a1babb0a99bc921c82c7937cfed6cc0d,1
89c25dd86c5b8dd3885d08573489da7e,0
a543d2fb47851516a3d51b391c1cf438,1
17a773d9cff30d56377090824d54eb57,0
acb8757cf323fdc955c2ee5edc1e6a4f,0
1eff95cdea133cd91ccef813abd1c938,1
287bb87ff90fd56b3e8195302de6c9c0,0
4ba9686f8fd9109cf292b32281ed49b3,0
31da3bfd2c529e1d560a243c280afeac,0
b36cbff3093103aa93a5b769426e3014,0
87aaa0428f3b335a29d13b718b6ecfcb,0
edc03a5b761682f3eeb97575f89e34f1,1
2e71acbcc9f5303c4338ab77ecc56887,0
33e680e5ea386355cf1708a1c995a84e,0
37cc24f3e662d9c3c256a72b051b7f9e,0
e3addcf5056fdf8a112c7658f4bee8f1,1
84c93ea2a27fbea4337d438db45e5b49,0
397178deb2f8bff25f7085cbcc871e31,1
5ad2022d8ae2e503dcd2fc3a3cdf7e00,1
6d6148cc4a062d2a2c16eb5cd3ca297b,0
e7785e68718b04cb18ba54dadfe95d1a,0
70cc78ab7bb114e69c3623214ffaf0cb,1
5037902112db74264068861209bb7c48,1
f185bf3d042d9449b6f38757ae812236,0
801512ce87f759c8ed4851b3de4d24db,0
881bd341064701ecfdd7e353f33a7ac1,0
0a71eea79745a97b595c8b4ee11967bb,0
a1f886c814875202e39e3e02995f733f,0
e7227b6636e87e4ff2da909de4b68742,0
24d4af189e41f4cc3b0b31450ccd3ff3,0
f977b0d4b1c176bea51a0805fcc104b1,0
f7bbab36de621b68e7d567afac5b3ca6,0
586a8e341378460281dcaf17f5306f6c,0
621efddff99eea8fe16ad343e1feeb88,0
6a557e9b525cd00b53855b0cbd87df26,1
a6203e1ac3a36efb03880418f0dcbc08,0
26428fedd2d3293f094da8a25cd4ab32,0
84a5d9523f030caa9ab616600e086b14,1
712bb0cc856559a20936478a897e4657,0
92550e1ffdbb3622e8df428bbd05ea67,0
c06caf9a0c4cb4bf02aa1860ba40a8cb,0
23be75180f8cfa8d32a4c43857288c17,0
b969d7036923881b0cb18539a7b15e7c,0
70979feaef9998e69280d6bbfc2cfce9,0
8a556ab55618e5222eb7ae122b2be8bd,0
b354048e7c68002f74ee7546c66b3a9d,0
c5d130697ec9446a7bcd6e8169058b5e,0
5d8a21c802e90ea7191a8cef5ac5f2ce,0
f051ddcda52e04e6520a1fded66bbf81,0
714d1b8e44c90fa47156d4515ed1f5a0,1
fbc50855df4d5a6dd07d26fa190d347a,0
10128b3c8af4f39298989c7f308b95e1,0
12bc46fffe8e83f077ab3cadb2f7279e,0
bd660adb3b2088333c0a9b0bce1ae641,0
a2ba49068a48c07b2dae1cfefbc939ca,0
b6492aa2d69358b257451832c60ac9f5,0
3af93c257b1a752d242eef094b35fceb,1
df647934c43e6c742269ecd735152be0,0
fdc1cbda8f8095dd9f7ed73050b7f199,1
ac28c3c4758240469943953e79708bab,0
725af984b546bf8b12a553a9963627ac,0
e86d4c784bd82d34e8ebad7e251a01e0,0
88410ab5bc3a1de89af4d8530f18e47e,0
e52f54b723001a62a4acddc6c4944375,0
b04f372804697460507e538adb0c1d16,0
e4a602fa266365d7315201f0c7b4610a,0
aea8bcf3c472ece4e4eb154903ca00d6,0
a9325c3b8165eebd303b112b2852e7dd,1
9c71283d281e36077d4605eea9077328,0
13f15e9190a01b3ec216b42e4a17f219,0
931c9e0aa008d6a9d00a3278770af7c3,0
59e020e1b521106aec6cdaf41f5b9ee4,0
c91de059b8077cc83a3797ac61ec3e7b,1
717a8b3cfe44763b0cc839ac54e16f7c,0
7d171bf1b5d2b703f601d039132a3aa0,1
e6db22d691907c29a7dd0524a08cb5fe,1
f1bf5cecec18cf1add9c0a2b3b81c29e,0
dc96dea74e76fafbdc700204182a3619,0
670c0f17975d31c1c397469b990d8f63,0
6bcbb222e7a56b2f53acd81c6dfd4fd6,1
366b08ffe7481027495716214ca49c2b,1
7657b0106c3a3eaacc00b47e50487060,0
c163eabbb9328cb5aff5da55a2891f35,1
46f099d41ae6934f3d9d387fd8cde085,0
25e083c7e2bd85c51b16aee1e231e7f4,0
29047d7dbe405c3e5151a013d9acc8fb,0
73207dabaff7a9c212303bf8a4e7d00a,0
a01e347e8c89c436e14c3599b79fc7e4,0
